,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
19122,4996481,23086303,Shared room,Manhattan,East Village,24,4.0,4.0,1.0,1.0,115.0,1.0,40.729905,-73.982154,2015-08-10 21:44:27.340600
19123,4996712,1735531,Private room,Manhattan,Greenwich Village,2,5.0,2.0,1.0,1.0,100.0,2.0,40.725792,-73.997619,2015-08-10 21:44:27.340600
19124,4996856,7831209,Entire home/apt,Manhattan,Chelsea,25,4.0,,1.0,1.0,130.0,1.0,40.737317,-73.992225,2015-08-10 21:44:27.340600
19125,4996877,317718,Entire home/apt,Brooklyn,Greenpoint,0,,,3.0,1.0,545.0,2.0,40.725136,-73.953922,2015-08-10 21:44:27.340600
19126,4997170,25767282,Entire home/apt,Queens,Forest Hills,10,4.5,2.0,0.0,1.0,95.0,3.0,40.715603,-73.837067,2015-08-10 21:44:27.340600
19127,4997991,11395111,Private room,Brooklyn,Bedford-Stuyvesant,0,,2.0,1.0,1.0,55.0,1.0,40.69155,-73.942235,2015-08-10 21:44:27.340600
19128,4998294,25773982,Private room,Manhattan,Upper East Side,10,4.5,1.0,1.0,1.0,78.0,,40.77595,-73.955726,2015-08-11 02:45:37.936199
19129,4998386,25368224,Private room,Manhattan,Harlem,0,,2.0,1.0,1.0,70.0,3.0,40.822081,-73.946125,2015-08-10 21:44:27.340600
19130,5000964,22693737,Entire home/apt,Brooklyn,Crown Heights,6,5.0,2.0,1.0,1.0,100.0,1.0,40.67183,-73.947332,2015-08-10 21:44:27.340600
19131,5001696,25790915,Entire home/apt,Manhattan,Kips Bay,1,5.0,3.0,1.0,1.0,239.0,1.0,40.739899,-73.981991,2015-08-10 21:44:27.340600
