listing_id,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
233,23135,11481,Entire home/apt,Brooklyn,Carroll Gardens,91,4.5,4,2,1,187,3,40.679673,-74.001344,10:23.5
234,23265,49236,Entire home/apt,Manhattan,Upper East Side,102,4,6,1,,216,1,40.771044,-73.956285,02:33.8
235,23269,49236,Entire home/apt,Manhattan,Upper East Side,22,3,6,1,1,217,1,40.773069,-73.955931,22:37.8
236,23481,91960,Entire home/apt,Manhattan,Harlem,38,4.5,4,1,1,116,3,40.806002,-73.949636,48:51.0
237,23488,33135,Private room,Brooklyn,Williamsburg,5,4,2,1,1,116,3,40.711563,-73.949536,20:25.4
238,23501,63318,Private room,Manhattan,Washington Heights,68,4.5,2,1,,76,2,40.83927,-73.942813,24:38.3
239,23529,92311,Private room,Queens,Long Island City,76,5,2,1,1,88,2,40.756016,-73.938043,43:57.8
240,23545,92411,Entire home/apt,Manhattan,Harlem,112,5,8,2,2,270,4,40.827476,-73.950689,00:32.2
241,23586,92821,Entire home/apt,Manhattan,East Village,50,4.5,2,1,1,234,2,40.728811,-73.988324,53:20.3
242,23686,93790,Entire home/apt,Manhattan,West Village,9,4.5,4,3,2,467,2,40.730703,-74.003323,27:03.9
243,23844,94966,Entire home/apt,Manhattan,Chelsea,43,5,2,1,1,287,8,40.745865,-73.999848,02:41.2
244,24143,97219,Private room,Brooklyn,Williamsburg,155,4.5,2,1,2,105,2,40.713318,-73.94053,47:07.0
245,24189,3115758,Private room,Manhattan,East Harlem,32,4,3,1,1,105,2,40.799896,-73.946352,42:32.1
246,24215,97701,Entire home/apt,Manhattan,Central Park,64,4.5,6,1,1,345,1,40.76706,-73.977286,00:35.6
247,24261,97797,Entire home/apt,Brooklyn,Park Slope,18,4.5,3,2,1,170,2,40.670533,-73.982789,45:58.8
248,24266,97797,Private room,Brooklyn,Park Slope,26,5,3,1,1,111,2,40.670408,-73.98233,10:47.1
249,24269,97797,Entire home/apt,Brooklyn,Park Slope,26,4.5,6,3,2,205,4,40.672207,-73.980564,24:40.5
250,24281,97797,Private room,Brooklyn,Park Slope,39,4.5,3,1,1,111,2,40.671001,-73.983654,25:55.8
251,24285,97797,Entire home/apt,Brooklyn,Park Slope,33,5,9,4,3,257,2,40.669408,-73.981091,44:40.1
252,24637,4647,Private room,Brooklyn,Crown Heights,16,5,3,1,1,76,1,40.676433,-73.946246,08:31.1
253,24778,84080,Private room,Manhattan,Harlem,62,4.5,7,1,1,152,1,40.807899,-73.951441,10:51.2
254,25192,104001,Private room,Bronx,Edenwald,0,,7,1,1,175,2,40.888796,-73.845879,55:13.7
255,25235,87773,Entire home/apt,Brooklyn,Bedford-Stuyvesant,69,4.5,6,2,1,164,1,40.683732,-73.923769,37:47.8
256,25406,105538,Entire home/apt,Brooklyn,Williamsburg,12,4.5,4,1,1,233,2,40.714591,-73.948443,14:07.6
257,25524,106541,Private room,Manhattan,East Village,50,4.5,2,1,1,221,2,40.730845,-73.983978,25:57.6
258,25529,106551,Entire home/apt,Manhattan,East Village,47,4.5,4,1,1,152,5,40.726026,-73.987384,49:01.6
259,25696,107628,Private room,Manhattan,Harlem,37,4.5,2,1,1,94,1,40.805505,-73.948017,15:43.3
260,25805,61414,Entire home/apt,Brooklyn,Clinton Hill,40,4.5,2,0,0.5,116,3,40.683659,-73.959904,24:48.4
261,25933,109048,Entire home/apt,Brooklyn,Greenpoint,85,4.5,6,3,1,409,2,40.724536,-73.953163,35:06.4
262,25990,109457,Private room,Bronx,Westchester Square,8,4.5,2,1,1,78,1,40.840948,-73.851378,27:15.1
263,26012,109589,Entire home/apt,Brooklyn,Gowanus,8,5,5,3,1.5,322,4,40.681569,-73.989888,25:39.0
264,26094,110135,Entire home/apt,Manhattan,Chinatown,21,5,2,1,1,176,3,40.71381,-73.991009,07:23.7
265,26118,84080,Private room,Manhattan,Harlem,17,4,7,1,1,181,1,40.807088,-73.953743,38:21.2
266,26238,110930,Private room,Manhattan,Upper East Side,82,4.5,2,1,1,70,1,40.774249,-73.9459,47:45.5
267,26321,111359,Private room,Queens,Flushing,24,4.5,2,1,1,70,1,40.754233,-73.832022,45:19.6
268,26362,59734,Private room,Manhattan,Midtown,123,4.5,1,1,1,81,3,40.753641,-73.991856,06:13.9
269,26515,112439,Entire home/apt,Manhattan,East Village,6,4.5,2,1,1,175,2,40.727755,-73.987827,38:00.0
270,26520,51038,Private room,Brooklyn,Clinton Hill,5,5,2,1,1,138,4,40.686981,-73.965718,05:36.6
271,26590,112983,Entire home/apt,Brooklyn,Carroll Gardens,7,5,5,2,1.5,257,3,40.679225,-73.999031,49:24.2
272,26785,42273,Entire home/apt,Brooklyn,South Slope,215,5,4,1,1,158,2,40.668535,-73.989116,50:54.9
273,26864,114590,Private room,Brooklyn,Williamsburg,5,4.5,2,1,1,129,5,40.721012,-73.961206,18:02.9
274,26933,72062,Private room,Manhattan,East Village,5,5,2,1,2,146,1,40.725403,-73.981566,27:29.0
275,26969,115307,Entire home/apt,Brooklyn,Williamsburg,151,5,6,3,1.5,333,3,40.718898,-73.957692,39:56.0
276,27006,115560,Entire home/apt,Manhattan,Upper West Side,5,5,4,2,1.5,228,4,40.778227,-73.976368,47:49.6
277,27024,3227,Entire home/apt,Manhattan,Chelsea,132,4.5,4,1,1,146,1,40.749681,-74.000522,21:27.1
278,27159,116382,Private room,Brooklyn,Crown Heights,147,4.5,2,1,1,57,1,40.668371,-73.948549,59:32.5
279,27276,117028,Entire home/apt,Manhattan,Midtown,48,4.5,4,1,,303,3,40.751614,-73.972117,59:17.2
280,27385,72062,Entire home/apt,Manhattan,East Village,59,4.5,5,1,1,235,1,40.725552,-73.979654,01:07.9
281,27457,57478,Entire home/apt,Manhattan,Kips Bay,35,5,2,0,1,211,5,40.744412,-73.980898,30:34.1
282,27531,118971,Private room,Brooklyn,South Slope,163,5,4,1,2,116,2,40.668311,-73.986041,54:03.7
283,27644,119510,Entire home/apt,Manhattan,Harlem,59,5,6,1,1,199,2,40.827538,-73.949188,16:22.4
284,27659,119588,Entire home/apt,Brooklyn,South Slope,2,5,9,1,,526,7,40.664988,-73.979249,01:59.2
285,27759,119900,Entire home/apt,Manhattan,Upper West Side,7,4.5,2,1,1,199,7,40.778421,-73.97556,30:37.9
286,28055,78127,Private room,Brooklyn,Greenpoint,40,4.5,1,1,1,99,3,40.732936,-73.956168,00:56.9
287,28224,121427,Entire home/apt,Manhattan,Upper West Side,42,4.5,1,1,1,175,1,40.782758,-73.981975,24:45.9
288,28327,121436,Entire home/apt,Manhattan,Upper West Side,33,4.5,2,1,1,175,3,40.778167,-73.976278,20:54.5
289,28382,111359,Entire home/apt,Queens,Flushing,8,4,8,1,1,111,2,40.756939,-73.831187,49:37.9
290,28845,124032,Private room,Manhattan,Upper West Side,25,5,2,1,1,129,3,40.783373,-73.976498,51:03.9
291,28907,124352,Entire home/apt,Manhattan,Upper East Side,8,5,4,1,1,176,5,40.778005,-73.948215,53:49.5
292,28917,56471,Entire home/apt,Manhattan,East Village,78,4,2,1,1,147,3,40.727407,-73.98195,41:30.1
293,28965,124655,Entire home/apt,Manhattan,Midtown,47,5,2,1,1,175,1,40.753011,-73.966809,07:56.1
294,29012,124797,Private room,Manhattan,Washington Heights,32,4.5,2,1,1,88,4,40.858791,-73.931285,13:04.8
295,29013,35935,Private room,Brooklyn,Bedford-Stuyvesant,36,4.5,3,1,,70,3,40.683318,-73.954696,18:40.5
296,29019,124841,Entire home/apt,Manhattan,Lower East Side,67,4.5,2,1,1,187,7,40.718787,-73.985785,50:59.4
297,29191,72808,Entire home/apt,Brooklyn,Coney Island,74,4.5,4,1,1,76,3,40.575641,-73.985346,43:00.4
298,29268,111203,Entire home/apt,Manhattan,Chelsea,6,4,2,1,1,234,14,40.750261,-73.997565,13:08.3
299,29414,125857,Entire home/apt,Manhattan,East Village,50,4.5,2,0,1,229,4,40.723274,-73.986176,28:33.4
300,29445,118619,Entire home/apt,Manhattan,Nolita,72,4.5,3,1,1,234,1,40.722144,-73.996627,33:26.0
301,29455,126607,Entire home/apt,Manhattan,Harlem,69,4.5,4,1,1,116,3,40.816176,-73.948942,20:25.0
302,29463,126649,Entire home/apt,Manhattan,Battery Park City,14,4.5,5,2,2,105,7,40.711873,-74.015567,59:44.9
303,29594,127428,Entire home/apt,Brooklyn,Williamsburg,12,4.5,2,1,1,140,7,40.712565,-73.93952,16:15.3
304,29628,127608,Private room,Brooklyn,Clinton Hill,115,5,2,1,1,104,3,40.684137,-73.96351,03:29.4
305,29683,125857,Entire home/apt,Manhattan,Lower East Side,17,4.5,3,1,1,229,4,40.723362,-73.992335,31:43.9
306,30031,129352,Private room,Brooklyn,Greenpoint,54,5,2,1,2,58,3,40.734945,-73.950299,47:31.2
307,30168,130023,Entire home/apt,Brooklyn,Bedford-Stuyvesant,34,4.5,5,2,1,175,5,40.6831,-73.930968,21:19.7
308,30222,130293,Private room,Brooklyn,Boerum Hill,85,5,2,1,,99,4,40.685991,-73.990771,15:15.5
309,30227,130351,Entire home/apt,Manhattan,Chinatown,38,4.5,3,2,1,205,4,40.715371,-73.991189,38:23.9
310,30589,131716,Private room,Brooklyn,Williamsburg,67,5,2,1,1,140,2,40.712599,-73.950012,42:58.2
311,30970,132918,Private room,Brooklyn,Williamsburg,83,4.5,2,1,0.5,94,2,40.715924,-73.93855,06:26.0
312,31246,134149,Entire home/apt,Brooklyn,Clinton Hill,5,5,2,1,1,175,5,40.69155,-73.9675,15:19.3
313,31340,23435,Entire home/apt,Manhattan,Battery Park City,40,5,3,1,1,216,7,40.710623,-74.015398,13:45.1
314,31555,135619,Entire home/apt,Manhattan,West Village,10,4.5,2,0,1,234,7,40.73442,-74.003027,40:05.1
315,31636,7490,Private room,Manhattan,Upper West Side,59,5,2,1,1,139,2,40.80314,-73.967062,43:19.9
316,31878,137068,Private room,Manhattan,Stuyvesant Town,2,5,1,1,1,117,7,40.732539,-73.974858,27:30.7
317,31994,137814,Private room,Brooklyn,Clinton Hill,205,4.5,2,1,1,100,2,40.687305,-73.963399,06:30.1
318,31998,137846,Entire home/apt,Manhattan,East Village,51,5,2,1,1,222,6,40.728549,-73.983989,26:13.9
319,32023,137974,Entire home/apt,Brooklyn,Bedford-Stuyvesant,89,4.5,4,2,1,146,5,40.682957,-73.93662,59:49.7
320,32037,116599,Private room,Brooklyn,Clinton Hill,22,5,3,1,1.5,158,4,40.6863,-73.967648,08:21.1
321,32041,138073,Entire home/apt,Manhattan,SoHo,7,4.5,4,2,2,409,6,40.727179,-74.002438,28:40.9
322,32069,138309,Entire home/apt,Manhattan,Upper East Side,12,4.5,4,1,,211,1,40.774542,-73.95386,50:40.2
323,32100,138579,Entire home/apt,Brooklyn,Greenpoint,1,5,4,2,1,234,14,40.734087,-73.95348,35:28.1
324,32289,139612,Entire home/apt,Brooklyn,Williamsburg,8,5,3,1,1.5,233,3,40.715611,-73.948346,48:58.1
325,32291,95639,Entire home/apt,Manhattan,Upper East Side,151,4.5,4,1,1,216,6,40.779534,-73.953421,57:56.8
326,32329,139853,Entire home/apt,Manhattan,East Village,2,5,1,1,1,175,14,40.728953,-73.983767,09:28.5
327,32965,137974,Entire home/apt,Brooklyn,Bedford-Stuyvesant,35,4.5,6,1,1,140,3,40.682813,-73.935242,46:48.4
328,32969,142833,Entire home/apt,Brooklyn,Williamsburg,6,5,2,1,1,140,3,40.715958,-73.939381,06:40.9
329,33009,143027,Entire home/apt,Brooklyn,Williamsburg,116,5,2,1,1,194,4,40.71492,-73.959351,22:41.7
330,33014,143048,Entire home/apt,Manhattan,East Village,26,4.5,3,2,1,281,2,40.723537,-73.982949,47:25.8
331,33071,143388,Entire home/apt,Manhattan,Lower East Side,37,4.5,3,1,1,137,5,40.718094,-73.985791,58:18.9
332,33223,72014,Private room,Brooklyn,Williamsburg,65,4.5,2,1,,88,3,40.711652,-73.960869,56:46.7
333,33263,61414,Entire home/apt,Brooklyn,Clinton Hill,33,4.5,2,0,0.5,116,3,40.68318,-73.96004,13:29.6
334,33998,130313,Entire home/apt,Brooklyn,Williamsburg,18,5,4,1,1,193,5,40.710081,-73.961231,30:58.3
335,34211,145404,Entire home/apt,Brooklyn,Brooklyn Heights,16,5,2,1,1,193,1,40.694471,-73.998663,00:59.1
336,34212,94735,Private room,Manhattan,Upper West Side,0,,6,1,3,351,3,40.778068,-73.983635,05:52.3
337,34225,94735,Entire home/apt,Manhattan,Upper West Side,5,5,6,3,3,936,3,40.778394,-73.982236,10:36.5
338,34301,147589,Entire home/apt,Brooklyn,Windsor Terrace,3,5,4,1,1,141,2,40.655214,-73.977025,21:35.2
339,34469,148891,Entire home/apt,Brooklyn,Bedford-Stuyvesant,52,4.5,3,1,2,158,5,40.693325,-73.9451,11:05.9
340,34816,149891,Entire home/apt,Manhattan,Flatiron District,19,4.5,2,1,1,181,2,40.740499,-73.98801,10:22.6
341,34824,150105,Private room,Brooklyn,Bedford-Stuyvesant,12,5,2,1,1,82,2,40.688383,-73.954683,48:57.0
342,35526,120291,Private room,Manhattan,West Village,22,5,2,1,1,175,4,40.734741,-74.001007,52:18.7
343,35548,152918,Entire home/apt,Brooklyn,Williamsburg,20,4.5,2,1,1,205,2,40.721018,-73.95499,40:18.4
344,35720,153494,Entire home/apt,Manhattan,Lower East Side,12,4.5,6,3,1,263,1,40.718964,-73.984895,38:00.3
345,35945,153441,Entire home/apt,Manhattan,Upper East Side,57,4.5,2,1,1,150,6,40.776115,-73.955399,01:46.8
346,35950,154332,Entire home/apt,Brooklyn,Downtown Brooklyn,7,5,2,1,,170,4,40.697567,-73.990818,26:21.3
347,36133,142684,Private room,Brooklyn,Williamsburg,89,4.5,2,1,1,146,2,40.715356,-73.960568,08:46.4
348,36442,137432,Entire home/apt,Brooklyn,Prospect Heights,2,4,4,2,1,111,1,40.673875,-73.965825,45:53.4
349,36446,156734,Entire home/apt,Manhattan,Harlem,2,3,2,1,1.5,216,5,40.808055,-73.95176,06:26.9
350,36647,157798,Private room,Manhattan,East Harlem,9,5,2,1,1,92,2,40.793504,-73.939691,18:37.9
351,36796,158734,Entire home/apt,Brooklyn,Greenpoint,16,5,3,1,1,175,5,40.733312,-73.955403,04:04.0
352,36934,159370,Entire home/apt,Brooklyn,Williamsburg,10,4.5,2,1,1,146,6,40.713632,-73.96398,55:32.0
353,37014,159746,Private room,Manhattan,Upper East Side,204,4.5,2,1,1,116,3,40.762408,-73.958248,56:01.1
354,37042,159917,Private room,Manhattan,Hell's Kitchen,15,5,2,1,1,175,3,40.754517,-73.997086,16:03.4
355,37106,150715,Entire home/apt,Manhattan,Harlem,10,4.5,2,0,1,129,3,40.819091,-73.946036,27:36.5
356,37197,160605,Entire home/apt,Manhattan,East Village,18,4.5,4,2,1,205,2,40.721248,-73.981766,36:43.5
357,37214,160671,Entire home/apt,Manhattan,Upper East Side,10,5,2,1,0,221,1,40.762919,-73.965668,06:31.2
358,37689,162229,Entire home/apt,Brooklyn,Carroll Gardens,7,5,2,1,1,310,2,40.682985,-73.99155,48:19.7
359,38638,92788,Entire home/apt,Manhattan,Upper East Side,75,4.5,2,1,1,257,4,40.777111,-73.952705,08:36.5
360,38663,165789,Entire home/apt,Brooklyn,Boerum Hill,5,5,12,5,2.5,497,3,40.68559,-73.980935,43:55.5
361,38667,78127,Private room,Brooklyn,Greenpoint,46,4.5,1,1,,88,3,40.732494,-73.957111,02:49.4
362,38707,11481,Entire home/apt,Brooklyn,Sunset Park,61,4.5,3,1,1,105,3,40.641075,-74.013041,18:30.2
363,38771,8178,Entire home/apt,Brooklyn,South Slope,153,4.5,4,1,1,170,1,40.668789,-73.987293,52:15.2
364,38780,134505,Private room,Manhattan,Washington Heights,14,4.5,4,1,1,70,3,40.854619,-73.931709,39:06.3
365,38833,166532,Entire home/apt,Manhattan,Harlem,87,5,2,1,1,116,7,40.816952,-73.946029,11:19.7
366,39267,168417,Entire home/apt,Manhattan,Upper East Side,73,4,4,1,,116,1,40.774562,-73.953232,32:02.7
367,39282,168525,Private room,Brooklyn,Williamsburg,115,5,2,1,1,92,5,40.711923,-73.949459,46:57.7
368,39494,169471,Entire home/apt,Manhattan,Upper East Side,32,4.5,4,1,1,199,6,40.780227,-73.95173,55:55.8
369,39545,169683,Entire home/apt,Manhattan,Chelsea,132,5,2,0,1,228,1,40.747475,-73.993684,23:55.5
370,39567,169899,Private room,Manhattan,East Village,79,5,1,1,1,105,3,40.726042,-73.977841,16:35.1
371,39572,169927,Private room,Manhattan,Hell's Kitchen,17,5,3,1,,140,1,40.76233,-73.988541,44:47.8
372,39582,12220,Private room,Manhattan,Upper West Side,43,4.5,2,1,1,94,1,40.798437,-73.960381,37:08.8
373,39586,12220,Private room,Manhattan,Upper West Side,103,4.5,2,1,1,82,1,40.800424,-73.959789,56:31.5
374,39704,170510,Entire home/apt,Brooklyn,Bedford-Stuyvesant,159,4.5,3,1,1,129,3,40.683061,-73.946586,05:30.3
375,39755,170813,Entire home/apt,Manhattan,Upper West Side,8,5,4,2,2.5,292,7,40.800309,-73.968033,24:37.7
376,39956,171473,Entire home/apt,Manhattan,Washington Heights,127,5,4,1,1,111,1,40.856507,-73.938837,43:55.6
377,40084,172137,Private room,Brooklyn,Flatbush,1,5,2,1,1,70,7,40.654791,-73.957899,44:51.9
378,40090,170707,Entire home/apt,Manhattan,East Village,78,5,2,1,1,222,6,40.724737,-73.98619,17:07.6
379,40341,173218,Entire home/apt,Manhattan,East Village,20,4.5,4,1,1,207,5,40.725084,-73.990301,50:56.2
380,40443,46668,Entire home/apt,Manhattan,Upper East Side,15,4.5,4,1,1,351,5,40.782198,-73.947154,11:39.8
381,40683,171035,Entire home/apt,Brooklyn,Prospect Heights,1,4.5,3,2,2,235,3,40.678992,-73.968475,54:59.1
382,40884,16800,Private room,Manhattan,Upper East Side,37,4.5,1,1,1,111,5,40.784657,-73.952025,26:54.9
383,41348,180083,Entire home/apt,Brooklyn,South Slope,4,5,6,2,1.5,275,2,40.668204,-73.990407,18:37.6
384,41386,180380,Entire home/apt,Manhattan,Harlem,6,5,2,1,1,145,3,40.828906,-73.943309,37:28.5
385,41513,181167,Entire home/apt,Manhattan,Harlem,0,,4,1,1,94,2,40.827039,-73.949073,29:26.9
386,41621,175622,Entire home/apt,Brooklyn,Williamsburg,17,4.5,4,2,1,234,5,40.708677,-73.965633,51:05.2
387,41640,181902,Entire home/apt,Manhattan,Hell's Kitchen,4,4.5,5,1,1,275,10,40.763339,-73.99313,27:07.4
388,41679,182119,Entire home/apt,Manhattan,East Village,106,4.5,2,1,1,186,5,40.724244,-73.989806,36:16.9
389,41721,182354,Entire home/apt,Brooklyn,Williamsburg,22,5,2,1,1,293,2,40.712576,-73.960035,02:39.3
390,41872,182987,Entire home/apt,Brooklyn,Crown Heights,21,5,4,1,1,164,2,40.678902,-73.960037,22:38.3
391,41944,183352,Entire home/apt,Manhattan,Upper West Side,12,5,2,1,1,191,4,40.801226,-73.968168,22:29.5
392,41959,140272,Entire home/apt,Manhattan,East Harlem,91,4.5,2,1,1,140,3,40.792235,-73.951502,34:15.6
393,41960,118793,Entire home/apt,Brooklyn,Carroll Gardens,17,4.5,3,1,1,164,1,40.682809,-73.993969,40:26.0
394,42012,183665,Private room,Brooklyn,Williamsburg,27,5,2,1,1,92,1,40.715952,-73.949267,25:17.7
395,42201,184493,Private room,Manhattan,Harlem,2,4.5,1,1,1,104,2,40.816777,-73.949953,27:43.0
396,42300,184755,Entire home/apt,Manhattan,Lower East Side,41,5,2,1,1.5,322,2,40.718243,-73.993146,04:03.2
397,42308,35935,Entire home/apt,Brooklyn,Bedford-Stuyvesant,46,4.5,3,1,1,94,3,40.679679,-73.956428,45:50.6
398,42580,137814,Private room,Brooklyn,Clinton Hill,60,4.5,3,1,1,82,2,40.688431,-73.964083,14:35.5
399,42650,177980,Entire home/apt,Brooklyn,Bedford-Stuyvesant,0,,4,1,1,175,1,40.680082,-73.939858,17:30.2
400,42729,11481,Entire home/apt,Brooklyn,Red Hook,60,4.5,4,2,,182,3,40.677275,-74.004128,45:25.0
401,42882,185978,Private room,Staten Island,St. George,92,5,2,1,,82,1,40.645242,-74.08088,08:38.9
402,43533,190143,Private room,Queens,Ditmars Steinway,3,4,2,1,1,99,1,40.778003,-73.906167,11:46.3
403,43539,12712,Entire home/apt,Manhattan,East Village,20,4.5,2,1,,134,3,40.722685,-73.983057,39:17.5
404,43582,190416,Entire home/apt,Manhattan,East Village,0,,4,1,1,174,6,40.726458,-73.986006,15:53.4
405,43632,190767,Private room,Brooklyn,Prospect Heights,13,5,1,1,0,88,7,40.680048,-73.971994,37:06.7
406,43711,191269,Entire home/apt,Brooklyn,Canarsie,40,5,2,1,1,117,2,40.641633,-73.894728,17:53.7
407,43860,524333,Entire home/apt,Manhattan,Chelsea,58,4.5,2,0,1,292,3,40.741709,-73.99843,14:41.4
408,43927,192154,Entire home/apt,Manhattan,West Village,16,5,2,1,1,228,4,40.733864,-74.002154,02:00.6
409,43999,192533,Entire home/apt,Brooklyn,Park Slope,8,4.5,4,1,1,176,6,40.676335,-73.973344,55:03.8
410,44025,192724,Entire home/apt,Brooklyn,Bedford-Stuyvesant,1,2,2,1,1,106,20,40.679006,-73.939932,02:51.6
411,44040,186124,Entire home/apt,Manhattan,Nolita,47,4.5,2,1,1,175,2,40.722522,-73.994953,49:44.1
412,44145,179020,Entire home/apt,Manhattan,Hell's Kitchen,95,4.5,4,2,1,198,1,40.763599,-73.993685,43:04.8
413,44161,193360,Entire home/apt,Brooklyn,Williamsburg,145,5,4,2,1,175,2,40.710455,-73.967698,04:18.6
414,44221,193722,Entire home/apt,Manhattan,Financial District,43,5,2,0,1,263,4,40.706662,-74.013741,09:45.9
415,44229,181376,Private room,Brooklyn,Fort Greene,100,4.5,2,1,1,117,2,40.690984,-73.971133,47:49.0
416,44288,193637,Entire home/apt,Manhattan,West Village,44,4.5,2,1,1,176,3,40.738367,-74.002757,11:07.9
417,44372,194685,Entire home/apt,Manhattan,Financial District,3,4.5,6,2,2,643,4,40.710244,-74.007453,14:47.6
418,44461,195137,Private room,Manhattan,Harlem,44,5,2,1,2.5,129,1,40.822955,-73.951294,52:30.7
419,44569,32330,Entire home/apt,Manhattan,East Village,66,4,8,3,2,439,4,40.722649,-73.976546,11:05.5
420,44619,78127,Private room,Brooklyn,Greenpoint,80,4.5,1,1,1,88,3,40.734245,-73.955423,25:11.3
421,44685,155512,Entire home/apt,Brooklyn,Carroll Gardens,3,4,4,2,1,117,2,40.679606,-73.998839,06:08.6
422,44714,46978,Private room,Manhattan,Hell's Kitchen,34,4.5,2,1,1,105,2,40.75699,-73.997945,37:37.9
423,44973,198411,Entire home/apt,Brooklyn,Williamsburg,65,4.5,2,1,1,139,3,40.706622,-73.953349,52:33.8
424,44974,198425,Entire home/apt,Manhattan,West Village,26,5,2,1,1,216,10,40.734751,-74.002592,56:57.7
425,45134,199330,Entire home/apt,Manhattan,Harlem,36,5,3,1,1,174,3,40.801516,-73.958623,42:57.6
426,45282,200454,Entire home/apt,Manhattan,West Village,19,4.5,2,1,1,164,4,40.732666,-74.004207,08:59.8
427,45288,50478,Private room,Brooklyn,Greenpoint,50,5,3,1,1.5,59,15,40.732007,-73.956163,40:35.3
428,45393,201297,Entire home/apt,Manhattan,West Village,29,5,2,1,1,222,10,40.734232,-74.004601,58:36.8
429,45509,131914,Entire home/apt,Brooklyn,Bedford-Stuyvesant,92,4.5,6,1,1,146,3,40.683254,-73.92252,47:56.9
430,45556,67778,Private room,Brooklyn,Fort Greene,27,5,2,1,1,88,2,40.688212,-73.977559,37:24.9
431,45558,192154,Entire home/apt,Manhattan,West Village,30,5,2,1,1,229,3,40.732483,-74.000723,48:05.0
432,45599,202616,Entire home/apt,Manhattan,Chinatown,50,4.5,2,0,1,199,5,40.715765,-73.993759,40:40.9
433,45671,202977,Entire home/apt,Manhattan,Chelsea,1,4.5,3,1,1,819,14,40.739469,-74.001329,51:19.3
434,45689,203103,Entire home/apt,Manhattan,West Village,92,4.5,6,2,1,345,2,40.738364,-74.004478,24:21.2
435,45703,61414,Entire home/apt,Brooklyn,Clinton Hill,24,4.5,2,0,0.5,116,3,40.681651,-73.959753,33:39.4
436,45737,203444,Private room,Manhattan,West Village,17,4,2,1,1,133,2,40.740021,-74.006638,32:26.7
437,45910,204539,Entire home/apt,Queens,Ridgewood,5,5,15,5,2.5,409,5,40.703818,-73.897969,24:49.5
438,45936,867225,Private room,Manhattan,Morningside Heights,75,4.5,4,1,1,116,2,40.805493,-73.959237,37:19.3
439,45940,204724,Private room,Brooklyn,Williamsburg,1,5,2,1,1,117,1,40.716268,-73.958698,58:18.4
440,45943,204734,Entire home/apt,Manhattan,Gramercy,164,4.5,2,1,1,174,1,40.737105,-73.988109,14:37.6
441,46544,8198,Entire home/apt,Brooklyn,Park Slope,36,4.5,2,1,1,175,5,40.679939,-73.978629,41:51.0
442,46597,208519,Entire home/apt,Manhattan,Upper West Side,41,4.5,2,1,1,240,1,40.786221,-73.981186,34:55.2
443,46723,209460,Private room,Brooklyn,Bedford-Stuyvesant,84,4.5,2,1,,94,2,40.679919,-73.947502,13:56.6
444,46752,209620,Entire home/apt,Manhattan,Lower East Side,4,4.5,5,2,1,281,7,40.722677,-73.990865,47:20.3
445,46847,182226,Private room,Brooklyn,Boerum Hill,14,4.5,2,1,1,135,2,40.685269,-73.98903,32:33.7
